text,span1,label
So I thought well I 'm not !,"[2, 3]",0
"‘ No , ’ he said helpfully , then bestowed a patronising smile on me .","[9, 10]",1
"Well I ca n't well I mean there 's an awful lot , I mean would , no , no matter which political party it is , they all make promises , but they do n't carry them all out .","[36, 37]",0
"Bulbs , er probably not cos I think I 'll have to do while you 're at school cos daddy tells me it 's gon na rain this afternoon , I 'll have to do that this morning , pity that .","[5, 6]",0
I used to end up hitting them like a golf ball !,"[1, 2]",0
"I do not say , either , that these rights and duties should be tied into one package , that if a young person wants to assume any of them , he must assume them all .","[3, 4]",1
"It was not quite what she envisaged for herself but it had the advantage of being cheap and it went some way towards satisfying Grace , who was convinced that London was a den of iniquity waiting to swallow up her unsuspecting daughter .","[38, 39]",0
She wants to take over,"[3, 4]",0
"In terms of principle , the rule requires justification because it departs from the principle of correspondence ( see Chapter 5.2(a) ) , namely that the fault element in a crime should relate to the consequences prohibited by that crime .","[11, 12]",1
"Let us hope that G1S can , in some small way , help mitigate the suffering and hardship felt by all those afflicted by the effects of hazards which , as we have learnt with bitter recent experience in the UK , can occur in an untimely fashion in the most improbable of places .","[43, 44]",0
"The big man had obviously come on deck to warn me what to expect from the twins , and for that I was grateful .","[9, 10]",0
"In a voice of soft persuasion , she said , ‘ Will you do something for me , Adam ?","[8, 9]",0
"Both the Model Penal Code test and the Scots test may be reduced to circularity , however , for when one asks how extreme or how wicked the recklessness should be , the only possible answer is : ‘ wicked or extreme enough to justify the stigma of a murder conviction ’ .","[44, 45]",0
Adam had Hilbert 's old golf-bag stuck between his legs and Rufus guessed the gun was inside it .,"[6, 7]",0
‘ You 'd think someone rich enough to own a rig like this could afford a pair of fenders . ’,"[3, 4]",0
Probably the best illustration of the assisting method in action during the course comes in the fifth session when Somerset practitioners take the logic of working with the problem in the community to its ultimate conclusion .,"[21, 22]",1
None of them allowed their eyes to turn towards the pine wood .,"[3, 4]",1
"Among the rich and famous who had come to the salon to have their hair cut , tinted and set , Paula recognised Dusty Springfield , the pop singer , her eyes big and sooty , her lips pearly pink , and was unable to suppress the thrill of excitement which ran through her .","[22, 23]",0
"Naturally , to embark on such a step is not necessarily to succeed immediately in realising it .","[3, 4]",1
"Then I suppose they 'll say it 's all management 's fault , and people will believe them .","[16, 17]",0
"At least , Mrs Huntley thought hopefully , she had stopped wondering , unbecomingly and stridently , how her uncle could have been fooled by Angela Morgan .","[23, 24]",1
Another hotel that would make a good starting point for a weekend — or longer — in East Anglia is the Black Lion at Long Melford .,"[4, 5]",1
"He 's got the gall to phone up on Tuesday and say Eileen ca n't do a day , we 're going to be short of Eileen .","[11, 12]",0
"That 's very much like the one , I mean ours is on about two or something like that and","[9, 10]",0
"He adjusts the flaps , zips up his jacket , pulls down his goggles .","[1, 2]",0
What is it gon na be ?,"[3, 4]",0
"He successfully defended rowing as an Olympic sport and in 1976 introduced women 's events , which have now expanded to six classes .","[2, 3]",1
"Where there is no capital punishment , however , the question of how many degrees of homicide it is desirable to have calls for careful weighing of the principle of fair labelling ( see Chapter 3.3 ( l ) ) against the cost and time arguments mobilised by the policy of efficient administration ( see Chapter 3.3 ( m ) ) .","[25, 26]",1
Its continued presence always surprised him since it served no purpose that he could see except symbolically to cut off the headland and to give travellers pause to consider whether they really wanted to continue .,"[8, 9]",1
"Throughout , Sartre has nevertheless taken it ‘ for granted that such a totalisation is constantly developing both as History and as historical Truth ’ ( I , 822 ) .","[5, 6]",1
"In the third quarter Bridgend had little difficulty in wiping out an 11-point deficit , Huw Bevan supporting Aled Williams 's break for their second try .","[9, 10]",1
"Given the already appalling and growing rate of homelessness and lack of hostel facilities in London , when more people than ever will not only have to endure the freezing nights of the coming winter on the streets , but perhaps permanent homelessness , it was terrible to see the situation being exploited for a joke by your advertisement : ‘ Just the thing now the evenings are drawing in .","[5, 6]",0
"Mercifully , we doubt it !","[3, 4]",0
"Gives you these hotels are n't comfortable , beds , noisy neighbours unusual food","[0, 1]",1
He competed for the Swiss cross-country and ski-jumping team at the Student Winter Games and later concentrated on single sculls .,"[1, 2]",0
I think .,"[1, 2]",0
One school was so impressed by the children 's positive reactions that they completely revamped the science work in the first two years to include more social and human applications of science .,"[24, 25]",1
Mummy wash up .,"[1, 2]",0
"Both women looked at him in joint appeal and he marched to the door , pulling it open with unnecessary force .","[10, 11]",1
"The latest biography now calls him ‘ an outstanding statesman , warrior and man of letters ’ .","[4, 5]",1
Never make up for a,"[1, 2]",0
"In practice , legislation generally forbids such data being held thus and distributed in anything other than area aggregate form ; the cross-tabulations commonly employed ( e.g. to give tables of population numbers broken down by age and sex ) often result in a great multiplication of the data volumes .","[28, 29]",0
I thought she was going to be meeting him next weekend then ?,"[7, 8]",0
"As noted above , the work of Fedra ( 1989 ) is a major step in this direction , and links need to be forged between initiatives in the UK and the rest of Europe .","[1, 2]",0
"The assumption that all groups in the ‘ not-men ’ class are identical with each other is so firmly rooted that , as we shall see in the fourth section , it is readily assumed even by modern libertarian thinkers that showing that , for example , some ground for distinguishing between men and women is false or irrelevant , immediately commits us to the view that the same ground is irrelevant in distinguishing men from children .","[50, 51]",1
"For the whole basis of Sartre 's argument is that the dialectic of history is not a metaphysical law , ‘ some powerful unitary force revealing itself behind History like the will of God ’ , but the continuously produced effect of individual conflicts ; each action is in its turn subsumed as a part of the whole in an ever broader , developing totalization ( I , 37 ) .","[51, 52]",0
Never mind I 'll come,"[1, 2]",0
You remember that Tom and Jerry I got for Tim ?,"[1, 2]",0
"Why did he follow J R Ewing , the epitome of 1980s TV , with a western about a gunfighter turned foster father ?","[3, 4]",1
"What was surely the last ever Montenegrin ‘ royal event ’ was masterminded by the republic 's new Communist leadership , which has abruptly stopped describing Nicholas as a class enemy , to ride the same wave of popular patriotism and royal fervour which swept Serbia in the recent celebrations of the 600th anniversary of the battle of Kosovo .","[24, 25]",0
Well it 's it was later than seventy one you see .,"[10, 11]",1
The boy had been told unequivocally not to let her off the lead — the riding-school only used the land by grace of its owner and it was a shooting estate — but he hated keeping the dog straining at the lead and knew that she would always come to his call .,"[4, 5]",0
"The Treasury Secretary Nicholas Brady , a level headed figure , warned that the imbroglio may lead to higher interest costs for the taxpayer .","[16, 17]",1
"He had come , he believed , because he needed to discuss certain administrative problems with Frederica .","[5, 6]",0
"How far back does this go , I suppose early fifties ?","[5, 6]",1
"It was the conditions of deprivation and despair in the decaying areas of our old cities — areas in which the Brixton and Toxteth riots took place , and areas from which the skinhead invaders of Southall come .","[25, 26]",1
"The optimum size seems to be A3 , this is easily copied and circulated but is large enough to contain considerable detail .","[19, 20]",1
Do you think you could just open the door for me please !,"[6, 7]",0
"Mind you , she likes erm and they 're all separate , all the best ones round here are .","[0, 1]",0
"What , whichever gon na get , if somebody , they get a medal do n't they ?","[5, 6]",0
"For practical purposes , the culpable causing of another person 's death may fairly be regarded as the most serious offence in the criminal calendar .","[6, 7]",0
"Fulham Greyhound 175 Fulham Palace Rd , W6 ( 385 0526 ) Home of heavy rock , so take your ear-plugs .","[18, 19]",0
I 've no no wish to learn it thank you .,"[6, 7]",0
"The space available to Central Office was increased by the acquisition of St Stephen 's House as well as St Stephen 's Chambers , which had been occupied since 1874 ; the new office cost $3,000 a year in rent alone .","[27, 28]",0
"Delaney took risks , plummeting feet first through the hatchways , and partly breaking his descent with the handrails , falling like a parachutist , rolling instantly deploying his Uzi against …","[27, 28]",0
It 's when we 're going to take it in the kitchen and put it away when we 've finished .,"[19, 20]",0
They 've already told me you 'll get the maximum terms permitted under British law .,"[7, 8]",1
"If we consider the environment in the broadest sense , much monitoring of it has been in progress for many years and by an enormous diversity of organizations in the UK ; these include the DoE , the Forestry Commission , the Nature Conservancy , the Health and Safety Executive , local authorities , the component members of the Natural Environment Research Council ( such as the Institute of Terrestrial Ecology and the British Antarctic Survey ) , individuals or research groups in academia , the CEGB , the Friends of the Earth , and UK Centre for Economic and Environmental Development ( CEED ) ( 1989 ) .","[2, 3]",0
"So like , you go one , two , three , four , five , six six times you swap","[19, 20]",1
A solicitor fails to draw up a will within a reasonable time for a client who subsequently dies .,"[2, 3]",0
"This ‘ black ’ criminal minority was constructed not only into the leading force behind the riots , but sometimes as the only force .","[7, 8]",1
"The physical sciences in particular , offer a conventional career choice which is likely to win approval from parents , teachers and peers .","[15, 16]",1
"Post-war reconstruction and housing programmes seemed to do nothing to prevent , and seemed even to encourage , a rise in crime and mental illness .","[13, 14]",0
He picks all out,"[1, 2]",0
"In the sections to follow the stark question is therefore put ‘ Is the Probation Service in the business of inflicting pain ? ’ and the answer which unfolds may be summarized ‘ No , because it neither aspires nor wishes to ! ’","[38, 39]",1
I am not saying this to make your head swell .,"[3, 4]",0
"She walked out with him to the car and said : ‘ I was sorry about your aunt — sorry for you , I mean .","[1, 2]",0
What Andrew Motion presents us with here is a static and humourless mood-piece filled with over-elaborate imagery .,"[3, 4]",1
I 'd like you to give me a month .,"[5, 6]",1
"Government compounds all these problems when it sets down working parameters which fail to reflect the value the country gets from a system that is run efficiently , can shift people to destinations with exemplary speed and safety — as Europe consistently demonstrates .","[12, 13]",1
Several special science or craft clubs were organized in the lunch hour for girls only and in two schools teachers planned single-sex teaching .,"[20, 21]",1
and it does mean that they can relax you know about work and everything,"[3, 4]",1
"Often the manual has to be provided hurriedly at the end of a project when the budget is running out , and it is regarded as a tiresome chore still required after the essential design work has been completed .","[24, 25]",1
"‘ In a tough market you need to get the programme right , the price right and have a little bit of luck . ’","[6, 7]",0
"Such a commitment to the environment is , none the less , both welcome and necessary if resources are to be made available to tackle existing , let alone forthcoming , environmental problems .","[21, 22]",0
Can you two go and sit down with daddy please cos this is getting silly .,"[9, 10]",0
aporias — because they seem to be at once the results of a communal enterprise while at the same time bearing witness to the fact that this enterprise never existed except as the inhuman reverse side of two opposed actions in which each aims to destroy the other .,"[29, 30]",0
I 've built plants and managed them .,"[5, 6]",0
"Some time ago I read an article on Dante , Petrarch , Boccaccio and Botticelli .","[4, 5]",0
"There has been a suspicion for many years that high rates of stomach cancer in parts of Wales may be linked to soil chemistry , specifically such factors as zinc/copper ratios , and to lead content in water supplies .","[34, 35]",0
Knowledge is contained in documents which may vary from single sheet presentations to large manuals .,"[2, 3]",1
"You have to help me , Tom . ’","[3, 4]",0
"He called her again and again , but she would not stop barking at something he could not see .","[11, 12]",0
Perhaps it er you do n't know where the stairs and what kind of stairs it is but them kind of units usually come to bits ours does .,"[23, 24]",1
‘ I do seem to recall something about you offering to help me with the party preparations .,"[5, 6]",1
"But some reports have suggested that low zinc levels may lead to problems in pregnancy , from difficult labour to congenital malformations in children .","[4, 5]",1
"A pukka building was duly erected , but its medical function has somehow been indefinitely postponed .","[15, 16]",0
"‘ With an auction , you 've got to be certain that at least two buyers are there who can commit themselves , and the difficulty is that buyers who can proceed are few and far between , ’ said David Phillip , a director of Yorkshire estate agents Dacre Son and Hartley .","[7, 8]",0
Hale 's black velvet dress is cursed because it represents the values of the ‘ Gringolandia ’ so hated by Kahlo .,"[9, 10]",0
This woman has come from far away to write about your people .,"[3, 4]",0
"Yes but then you see , in the in the old days Gordon , I mean , you you were very fortunate if you got three meals a day and and whatever you got you were glad of and used to eat it all .","[33, 34]",0
"Among those leaving was Cornelia , 22 , a young East Berliner destined , she said , for West Berlin via a very circuitous route .","[12, 13]",0
"It would seem that , despite the costs involved , they should consider investing in the very detailed digital data ( Pinpoint Address Code ( PAC ) ) provided by Pinpoint Analysis Ltd .","[12, 13]",1
"But she looked briefly down , dazzled by the flowing skin of worked and delicate colour ; the blue and rose tourbillons of the mistral on the sea , the prismatically sliced frosty nimbus round the mysterious squat stacks .","[31, 32]",1
"In Kahlo 's painting , the figure falls from the fantasy world she has inhabited to the harsh bloodspattered reality of the street , literally coming down to earth .","[14, 15]",1
"When my Helen comes , she 's got ta pay","[7, 8]",0
"so he 's killing himself laughing I I 've got to tell you Ron , I 've been taping he said I do n't give a monkeys you tape what , he said let them all hear , they 'll all be able to pass it round !","[18, 19]",0
"Alice Mair had heard the car and came out to him from the kitchen , wiping her hands .","[15, 16]",0
"Earlier , the change of emphasis from a ‘ social ’ to an ‘ economic and environmental ’ focus had been reflected in a switch of responsibility for the Programme from the Home Office to the Department of the Environment .","[21, 22]",1
"Among the rich and famous who had come to the salon to have their hair cut , tinted and set , Paula recognised Dusty Springfield , the pop singer , her eyes big and sooty , her lips pearly pink , and was unable to suppress the thrill of excitement which ran through her .","[17, 18]",0
"Faced , however , with the catastrophic increase in unemployment and the need to occupy large numbers of workless people without directly employing them ( which would have run counter to the economic doctrine which had led to the redundancy of many of them in the first place ) , the Government poured money into any ‘ voluntary ’ agency willing to put in a bid for government-funded cheap labour .","[52, 53]",1
In situations of this kind provisions governing access and format may exert powerful constraints on the use that can be made of these data .,"[6, 7]",1
"Images of ‘ urban decay ’ , ‘ tinderbox cities ’ , and ‘ ghetto streets ’ linked up with the images of ‘ race inequality ’ and ‘ black ghettos ’ to produce an analysis more complex but also more contradictory .","[33, 34]",1
"Start thinking , got nothing lose , start","[3, 4]",0
"Keller was made a Steward of Henley Royal Regatta in 1976 , a time when the proliferation of new six-lane , still-water courses around the world , which had emerged under his guidance , seemed a threat to the regatta founded in 1829 .","[29, 30]",1
"If you say that children are completely non-rational then you have to account for the fact that they become rational , and to do that it appears from these examples that you have to assume that they already are .","[26, 27]",0
"He , he found out cos he went for , to , for a check up and they took his blood pressure .","[3, 4]",0
"You know , Wake up Little Suzie ?","[3, 4]",0
"Many American jurisdictions have three degrees of murder — first-degree murder , requiring premeditation , and second- and third-degree murder , covering lesser shades of culpability .","[21, 22]",1
"To encourage the maintenance of , or , where appropriate , a reduction to a personally and socially safe level of alcohol unit intake .","[1, 2]",1
"The change in employment may not always be so favourable as yesterday 's either , but the market is now starting to feel bullish and looking for a FT-SE of 3,000 by next year .","[22, 23]",1
"To name an object is to suppress three-quarters of the enjoyment of the poem , which is created by the gradual pleasure of apprehending it .","[17, 18]",0
"Noting that formula] and anticipating the relationship formula] to be derived in Section 5.7 , we get the following formula for the force formula] , where c is the velocity of light .","[4, 5]",0
"They attack the status quo by pointing out that the reasons given for denying rights to children are bad reasons , and then explicitly or implicitly deny them duties for no reason at all .","[1, 2]",1
"Deep carpet covered the floors and the stairs swept up to the showrooms and the warren of workrooms beyond , and though the window drapes and furnishings were ever-so-slightly faded , as if they had seen better days , they were of the finest silks and velvets and every corner was swept , polished and cleaned daily so that no single speck of dust , let alone a cobweb , dared show itself .","[8, 9]",1
"He wrote a fulsome 400-page autobiography , characteristically entitled Virgil Thomson on Virgil Thomson , and a personal survey , American Music since 1910 , appeared in 1972 , followed recently by a selected edition of his letters .","[1, 2]",0
Do you think Charlotte will eat a turkey steak with garlic and herbs ?,"[5, 6]",0
You go round that corner not off that way towards the wards just go from the desk right round the corner and follow it right the way down as far as you can go .,"[13, 14]",0
Paula perched herself against the cutting table trying to look nonchalant .,"[7, 8]",1
I thought Laura was coming behind the bar to fucking us support .,"[9, 10]",0
"Had not his grandson Raymond V fulfilled his crusading obligation in his early youth , thereby freeing himself from the necessity of interrupting his career in the county , the principality of Toulouse might have disintegrated altogether .","[6, 7]",0
"Since popular ideas of life in the past are often founded on vividly coloured reconstructions of ‘ The World in the Jurassic Period ’ and the like , it is important to remember that these imaginative scenes are all inferences from bones , and similar fragments .","[13, 14]",1
"In effect , ignoring the effects of gender in this way merely reinforces stereotyping because it does nothing to challenge the definition of certain aspects of the curriculum as masculine or feminine .","[3, 4]",0
"The crews are able to resuscitate heart attack patients , replace fluid intraveneously after severe blood loss , and insert tubes to maintain air supplies in unconconscious casualties .","[5, 6]",0
Hobeika and Jamei have tested MASSVAC on various evacuation scenarios for Virginia Beach City in order to determine evacuation times for flood and hurricane conditions .,"[17, 18]",0
He said : ‘ I had wondered whether a piece so drenched in Anglican chant ( running from Gilbert and Sullivan to Morning Prayer and back ) could rise and sail . ’,"[11, 12]",1
"Lombroso 's work , for example , was based on his examination of people in prison in Italy .","[8, 9]",1
"Since we know that the periodicity of some variables is longer than the monitoring already carried out by human beings , we must make use of surrogate or proxy variables to extend our range of knowledge ( such as via tree rings , palynology , oxygen isotope ratios from ice cores and geomorphological evidence of environmental change ) ;","[23, 24]",0
Reactions to the riots have concentrated on a number of key variables that are said to characterize the localities in which the riots have occurred .,"[16, 17]",0
"It is also guaranteeing mortgages at 1 per cent below the normal interest rate , for endowment or pension-linked policies , on several of the houses up for sale , an interesting and innovative service for would-be bidders ( mortgage surveys will already have been undertaken for these houses ) .","[3, 4]",0
In fact yesterday we said I wonder if he 's got a new car or whether he 's got visitors .,"[4, 5]",0
One school was so impressed by the children 's positive reactions that they completely revamped the science work in the first two years to include more social and human applications of science .,"[4, 5]",0
Had it been stolen ?,"[3, 4]",0
"At the NWRRL work is under way ( Flowerdew and Green 1989 ) to solve such problems using the EM algorithm and the statistical modelling package GLIM , which has been interfaced with ARC/INFO .","[31, 32]",1
"All in all , Bobby Robson must have found it about as fruitful as a day trying to get in touch with Brian Clough .","[8, 9]",1
"There was then an open toughness about party tactics ; before the Buckingham Palace Conference in 1914 he had Central Office work out the electoral effects of excluding nine , six or four counties of Ulster from an independent Ireland the concern of a calculating pragmatist not of a bigot .","[27, 28]",1
"Group 4 Remand Services Ltd , the security firm selected by the Home Office to manage The Wolds in a £5 million-a-year contract , likes to think of its prisoners as customers .","[9, 10]",1
"All I mean is , we 've got a job to do .","[7, 8]",1
"If he had taken his own rule seriously , he would have found out that DRG has a very modest self-service canteen at its Bristol head office .","[3, 4]",1
"Tasks agreed for the IGBP-DIS include making available a ‘ directory of data directories ’ modelled on NASA 's Master Directory , providing data sets for education and training and undertaking a land cover pilot study .","[6, 7]",0
"As the week went by , Major rejected common opinion about two other large subjects : proportional representation and Scottish devolution .","[3, 4]",1
"The only problem was if — he corrected himself — when it came , which side turning , if any , would it use .","[7, 8]",1
These are not moments of thirst … but nor are they causes of drunkenness ( unless one tries to pack all such experiences into one day ) .,"[19, 20]",1
come to tell you,"[0, 1]",0
Regular soil and grass tests showed no difference between PCB contamination in the immediate area and elsewhere in Wales — though there are no established ‘ safe ’ levels for these .,"[24, 25]",0
"Peter Yeo winced inwardly , but he was not going to tell Andy Barton that Angela was missing , or express any of his reservations about how much influence Angela could bring to bear .","[11, 12]",0
"She repeatedly phoned Landlords , but was either unable to get an answer or told that manager Howard Keizner was unavailable .","[2, 3]",1
Criticizing a,"[0, 1]",0
"I mean , are you renting the flat ?","[1, 2]",0
"‘ Thank you , ’ Paula said faintly .","[1, 2]",0
"But the policy review nowhere considers the overall effect of the individual changes proposed , or how they might be co-ordinated .","[20, 21]",1
Sentue is speaking .,"[2, 3]",0
"Palestinian flags would be raised on minarets and church spires , road blocks would again be erected , and life in all its aspects would once again be run by the local leadership .","[4, 5]",0
Cows were thought very unsightly when they were first introduced .,"[9, 10]",1
"In spite of his gift to the sport , Keller was anxious not to abuse his status as President and never went to a rowing event unless invited .","[14, 15]",1
I 'd go and give him a hand but I do not like ladders Fun is n't it ?,"[4, 5]",1
"As soon as they got home , Anne started getting Abigail to bed .","[9, 10]",0
"Once free of the knotted tentacles of the eastern suburbs , Dalgliesh made good time and by three he was driving through Lydsett village .","[12, 13]",1
"Only certain types of property normally come to auction , however .","[6, 7]",1
She laughed with him .,"[1, 2]",0
This is what the House of Lords decided in two cases last April in spite of an attempt to get the valuers off the hook by a disclaimer which said : ‘ I accept that the valuer does not warrant anything stated in his report as being accurate …,"[29, 30]",1
"We 've got , we 've still not got it yet !","[8, 9]",0
The solid uncooperative bundle was surprisingly heavy ; it was like trying to manoeuvre a firm and rather smelly poultice .,"[11, 12]",1
"‘ It 's very exciting and gets the adrenalin going , ’ says David Phillip , whose firm usually undertakes auctions in the Otley area .","[19, 20]",1
Erm I do n't know .,"[4, 5]",0
"The usual tactic was to march troops across the enemy 's territory , plundering and looting ; to take fortified places if the task was easy ; to obtain allies among the lords of the locality ; and to retreat without fighting a battle if at all possible — in effect an application to a wider canvas of the some technique of warfare which had earlier made castellans formidable in the immediate environs of their castles .","[39, 40]",0
""" Quoting scripture for his own purposes , "" said Daniel .","[1, 2]",0
"The later history of the Daily Express suggests not : when the Express became hostile in the 1920s , Younger raged "" when I think of the large sum of money this office has put into that gutter print it makes my blood boil "" .","[7, 8]",1
"But the job of lifting the standards of people employed , giving them proper training , and paying a wage which breaks dependence on overtime and lifts morale : this together must far exceed the costs of the technology , and it is n't by any means clear what the bill will be or where the money will come from .","[21, 22]",1
"From there , like a buzzard in its eyrie , he would make forays round the US and abroad in spite of his advanced age .","[12, 13]",1
"Well they give you all these bloody tips and papers about what to do , to avoid this and avoid that .","[16, 17]",1
Do n't you remember the last time it was so beautiful going across across at home .,"[11, 12]",0
In that event science must be seen to be relevant to the issues which concern them .,"[14, 15]",0
Or you could make a Freudian explanation .,"[3, 4]",1
"To model the dispersal of a plume of toxic gas generated by a chemical explosion and its impact on the surrounding area , for example , an understanding of atmospheric dispersion models , epidemiology and population distribution would be required .","[20, 21]",0
"Making sure to appear casual , he carefully watched the men in dinner jackets and the women in full-length décolleté dresses move slowly over the red carpet towards the restaurant at the rear , or climb the staircase to the gaming rooms .","[8, 9]",0
They want to take our cows to pay for the war .,"[1, 2]",0
"The Imperial Cancer Research Fund and the Cancer Research Campaign are conducting a joint study of the Bristol Cancer Help Centre , which offers a holistic programme — dietary advice and emotional counselling — to complement medical treatment .","[32, 33]",0
By the morning of Friday 10 November it was clear that neither Chamberlain nor Long would secure a majority and that some supporters of each of them would not contentedly follow the other .,"[16, 17]",1
Delaney knew there was no way she would be shifted from her chosen course .,"[9, 10]",1
"The majority of offenders do not come from disturbed or broken homes , and many broken homes do not produce delinquents .","[6, 7]",0
The 1990s have been declared the International Decade for Natural Disaster Reduction .,"[4, 5]",0
"Beyond the barrier lay some of the most toxic chemicals known , awaiting destruction by fire .","[12, 13]",1
At the start of the session the tutor 's notes make clear that directing extends beyond enforcing the conditions of attendance :,"[10, 11]",1
"I 'll tell you what I said erm ah ah ah ah she 's talking to herself , but Ann will get on to you she 'll think I have n't done it !","[2, 3]",0
Well you have n't got the choice,"[4, 5]",1
‘ But I can understand how you feel . ’,"[7, 8]",1
The Bhopal accident killed 2000 and injured 200 000 more ;,"[6, 7]",0
"‘ We have every sympathy with those who have made substantial underwriting losses in recent years but Lloyd 's owes its first duty to policyholders with valid claims which must be met , ’ he said .","[31, 32]",1
"He adjusts the flaps , zips up his jacket , pulls down his goggles .","[10, 11]",0
I seem to recall that Elinor helped you to buy your first good bike .,"[1, 2]",0
"you know I need new glasses or something , you know that 's how I feel .","[3, 4]",0
The tourists will field four backs aged 21 or under .,"[3, 4]",0
"‘ I know , Mark .","[2, 3]",0
"There are a few trilobite species , however , with enormous , globular eyes ( see below ) .","[15, 16]",0
"They 'll say they , they probably have n't got the finances to back up what they what they said they would do .","[19, 20]",0
Others returned to the jobs they had before the war .,"[1, 2]",1
"The Chairman of the company told him he was most impressed with the contribution he 's made to the business , and that he could go right to the top if he keeps it up .","[25, 26]",1
In well ordered systems it may be possible to calculate the length of in-house experience required to achieve the required level of expertise in particular topics and compare this with the lead time for particular product requirements .,"[17, 18]",0
"A fountain of blood at first pours from his chest , but soon subsides become a steady trickle .","[17, 18]",0
"He was a sensible and capable boy , an eldest child , so he moved closer , trying not to breathe , and stood steadfastly looking until he was confident of what he had seen : a body , must be a girl because it was wearing a skirt , lying face down , head towards the bottom of the embankment as if she had dived off the top .","[17, 18]",0
"McLeish thanked him gravely , feeling , as he often did with the Wilsons , that he was being enveloped in a large feather eiderdown , and , made restless by the call , went down the corridor to where he knew Catherine Crane was also in , getting her office in order .","[19, 20]",1
"First , it would consolidate the structures of the developing national authority which is competing to replace the occupation authority .","[9, 10]",1
"A further possibility is that the individual may , at least for a time , hold onto beliefs and values taken without question from others , for example parents , teachers , peers .","[15, 16]",1
"Jesus wept ! ’ he continued , hackles rising .","[8, 9]",1
blush then .,"[0, 1]",0
"The party officers and Whips were solidly behind Chamberlain , but Law drew off some of his support among tariff reformers and , urged on by Edward Goulding and Max Aitken , he refused to withdraw unless his continued candidature would allow Long to win .","[41, 42]",1
"Only then will two vitally important and complementary goals be achieved : to improve Britain 's general educational and vocational competence , and hence our productive capacity ; and to reduce our gross educational inequalities between the elite who receive a narrow education to a very high standard , and the rest .","[39, 40]",0
"Listen , I would them for you then ! .","[0, 1]",0
"The findings were documented in a report A Place For All Our Children ( CCUF 1983 ) and an analysis was prepared of the practical and bureaucratic problems in gaining an ordinary childcare place for a child with special needs , with suggestions for how these might be overcome .","[29, 30]",0
‘ What do you make of Rickie ? ’,"[4, 5]",1
"They were inflexible in operation , draughty , and mobile reminders of TB epidemics with the enamelled ‘ Do Not Spit ’ signs screwed to their bulkheads .","[23, 24]",0
"You know where er that circle is where there 's the shops , well instead of taking I know , instead of taking one road I took another and I got completely lost !","[26, 27]",1
Thomson 's judgements about music were not always as accurate as his confident expression implied : he invited discussion .,"[14, 15]",0
"In cases where life imprisonment was thought to be the appropriate sentence , the trial judge would still specify — in open court — the number of years to be spent in prison , taking the gravity of the offence into account , and release would be determined by a judicial tribunal .","[30, 31]",1
"I would n't keep you , I give you a visit one day .","[3, 4]",1
"Britain grinds out almost five million tonnes of hazardous waste each year , of which about 63,000 tonnes are so difficult to store or treat that they are burnt at high temperatures here in Gwent or at one of three other centres : Ellesmere Port ; Fawley , near Southampton ; and the unfortunately named Killamarsh , near Sheffield .","[24, 25]",0
has n't forgotten that .,"[2, 3]",0
I never realized it 's first time price .,"[2, 3]",0
Rufus overtook a bus going to Colchester and dropped the two in the back so that they could catch it .,"[1, 2]",0
"She climbed the stairs to her room , then undressed and went to bed , wetting the pillow with her tears which , held back all day , now flowed unchecked .","[29, 30]",0
"Reproductive structures should really be found to distinguish it from other , superficially fern-like plants .","[5, 6]",0
"It necessitated the rapid mobilization of auxiliaries to join a core of highly-trained troops kept constantly , at the ready — the princes ' military households , which became the linch pin of the system .","[1, 2]",0
"He does n't smoke or drink , and even if he wanted to , two heart attacks and a by-pass operation have made the decision for him .","[22, 23]",1
"Yeah , can you put me down , the name down for the , alright , okay .","[4, 5]",1
"and then inside it said got ta make sure you give in any no , let's hope you you get","[7, 8]",1
"Schools and teachers tried curriculum development to build on girls ' science interests , changing patterns of classroom interaction , single sex groups and classes .","[14, 15]",1
Erm there you go .,"[3, 4]",1
"We 'll call in , that will be better than phoning at least you know you know you 're gon na get there .","[2, 3]",1
"He was very nearly as tall as her , but she put an arm under his shoulders and supported him to the untidy room which served as the stable office , calling to one of the stable girls to take over the class .","[11, 12]",0
"No , she remembered her bag tipping over in the cloakroom at Mattli — it must have fallen out then .","[3, 4]",0
"From the resulting corner Rhodes made another fine save , hurtling to his right to deflect away Dixon 's rising shot .","[5, 6]",1
"And I warn you , if any of my designs or anything like them turn up in the showroom at the House of Oliver I shall sue — and win the sort of damages that will put your little friend out of business for good .","[14, 15]",1
"The fighting chair on her aft deck had thick white leather straps giving it the appearance of a padded electric chair , while the dazzle paint gave the boat an oddly military look that was completed by the number 666 that was painted on her bows in silver-edged black numerals like those warships use to display their commissioning numbers .","[12, 13]",1
"‘ You need to understand what your clients ’ expectations are beforehand , ’ says Graham Harrison of Bristol and West .","[4, 5]",0
"As Clare poured sherry , Gilda asked , ‘ So how was the BOAC pilot ? ’","[2, 3]",0
he said you should have asked Jim,"[1, 2]",0
Gary ran a distracted hand through his mop of fair hair .,"[7, 8]",1
It might also be argued that the mandatory life sentence makes a substantial contribution to public safety .,"[10, 11]",1
"A royal banner now bestowed respectability on a cause ; kings ' wars were assumed to be for the sake of peace , even when cripplingly expensive and increasingly savage .","[14, 15]",1
"Since many kinds of trilobites co-existed at any one time they were probably occupying different ecological niches , behaving in different ways , corresponding with the wide variation in shape that they show .","[32, 33]",1
