text,span1,label
"But common sense may have been more important than learning in perceiving the vulnerability of most castles to — battering-rams and catapults ; for even in 1100 they were , as a rule , primitive structures .","[21, 22]",0
That it is firmly tied must be correct ; the inhabitants of Brave New World are not autonomous precisely because they are denied access to relevant information .,"[4, 5]",1
"The TV western seemed to fade into the sunset some time in the mid-1970s , victim of a narcissistic age that preferred to look at prosperous , smart-alecky or violent images of itself ( Dallas , Cheers , Miami Vice ) .","[2, 3]",0
Yet they supplied real needs : .,"[2, 3]",0
"Emphasizing the applications and relevance of science : To obtain a major qualitative improvement to recruitment in science with more girls and with students possessing imaginative , flexible minds it would be necessary to make science appealing to boys and girls at the moratorium stage .","[34, 35]",1
"The industrial and social impact of science on health , on people , on the environment , a focus on the beauty and complexity of the natural world , are notable omissions from the school science syllabus .","[27, 28]",0
The DDI reminded them all of the secret police who had run East Germany with an iron fist .,"[11, 12]",1
"Miss Williams 's natural pitch , well suited to reaching across a hunting-field , was discreetly reduced .","[3, 4]",0
"Sir George Robey 240 Seven Sisters Rd N4 ( 263 4581 ) Named after an old musical hero , located opposite the old Rainbow , the venerable old rock institution which is now home to a religious sect .","[26, 27]",1
"Just up the road , at Langport in Somerset , was the birthplace of Walter Bagehot ( 1826–1877 ) , although as he directed his microphone at Liberal Democrat hecklers John Major had other things on his mind .","[23, 24]",1
"There was particular interest around 1970 when companies were prosperous , stable and innovative ( IPM , 1972 , Patten , 1971 ) .","[11, 12]",1
"‘ Prime Ministers always have to consider balance in the Cabinet — and at least we now have the same number of women as old Etonians in John Major 's team , ’ she said .","[6, 7]",1
"Here , in the cool , pretty setting of the dining room that was once Stephen Spender 's , you will be served an exquisite three-course lunch for £9.50 , £6 for children .","[7, 8]",0
Apparently he 's a director of various canal preservation bodies and things .,"[11, 12]",1
Supposed to be four hundred in the Ranch House last night .,"[10, 11]",0
Where this is high it suggests that an additional sampling station might be set up .,"[3, 4]",1
"The number of such cartoons is so small that , set against the insults to women broadcast by every newsagent and television channel , only a loony masculist would object to them .","[19, 20]",0
"I knew immediately what your message meant : ‘ If you do n't pay up , one slash is all it takes . ’ ’","[13, 14]",0
Christ !,"[0, 1]",0
Is that enough milk Christopher it 's very good,"[4, 5]",0
To throw up an impenetrable Berlin Wall between you and them could be tactless .,"[5, 6]",1
‘ The facts are not so clear .,"[6, 7]",1
"The White Paper drew on studies conducted earlier in the decade in Liverpool , Birmingham , and London which pointed to a debilitating flight of capital and skilled labour from the critical areas of deprivation .","[3, 4]",1
"On the following morning , she bought a portable TV , a warm winter coat for herself , and new clothes for Josh .","[14, 15]",0
"After Handsworth part of the press response was to blame the riot on rivalry between West Indians and Asians , and even after the arguments were criticized by local residents ; and community leaders , they were used to ‘ explain ’ ' what happened .","[2, 3]",1
"This is often linked with a supposed denunciatory effect — the idea that the mandatory life sentence denounces murder as emphatically as possible — and with a supposed general deterrent effect , in declaring that there is no mitigation of sentence available for this crime .","[17, 18]",1
"It swung open at his touch but closing it , as always , was more difficult and he lugged and half lifted it into place and slipped the circle of wire over the gatepost with a familiar sensation of having turned his back on the workaday world and entered country which , no matter how frequent his visits , would always be alien territory .","[5, 6]",0
"Trams , it was believed until surprisingly recently , are old-fashioned .","[7, 8]",0
"But friends means such a lot do n't they , at that age ?","[5, 6]",1
"And this man came to the door , and he went to get the belt , that should just have a tape recorder on conversation just throughout the week so it 's getting all sorts of rubbish going in there ,","[32, 33]",1
"And here , barring the road , was the familiar old farm gate still in place .","[10, 11]",0
"The war , declared by one whose moral authority was unimpeachable , was to free the Eastern churches , to end Muslim guardianship of the holy places , to restore Jerusalem to its proper state .","[33, 34]",0
"Most of them are probably muttering , ‘ I 'm too busy to get involved in this sort of thing .","[19, 20]",1
"well if it is n't , well what can you do ?","[0, 1]",0
‘ A lot . ’,"[2, 3]",1
"If so , there is little chance of making accurate long-term forecasts of these systems .","[10, 11]",0
He asked the taxi he had taken to put him down at the top of the drift and he had walked to the house .,"[8, 9]",1
"it 's gon na have to be erm erm dub dub wurgh wurgh erm tt I can get a delivery on Thursday , I need , we need a delivery on Thursday anyway","[32, 33]",0
"In any case , you know as well as I do that the MDs are always American . ’","[2, 3]",0
"In the first group session the counselling method is registered in the course tutor 's notes ( Menary , 1986 ) by the explanation : ‘ This session aims to get participants to consider the subject of alcohol in ways they had not thought of in the past ’ ( p. 3 ) .","[35, 36]",1
The ‘ Human Resource ’ concept of man-power as the central profit­generating asset of any organisation has made some progress over the past twenty years .,"[19, 20]",1
"No , no , I come in the car , I was coming on the bus when I had this bloke next door doing some work like , I used to go out with him years ago , so he come in and had a cup of tea , I said , come in about half past eleven went home at one , he come","[40, 41]",0
‘ I am so glad you came . ’,"[4, 5]",0
"Ever since the Industrial Revolution created a mass urban society , the conditions of the poorest city dwellers have given rise to anxiety among the better off .","[19, 20]",1
"Some in the profession of political commentating would opt for Bagehot as their formative influence , but mine has long been Sir David — a founder of biased Tory journalism .","[3, 4]",0
"Ellen 's voice was cold , as though she disliked satisfying his curiosity .","[4, 5]",1
"Small children can sometimes be persuaded to eat cow cake in the same way that old people will eat cat food , but the chief result of all this farming was to produce huge food mountains which we could then refuse to give to the Third World , or to the socialists of Eastern Europe , in order to teach them the error of their ways .","[24, 25]",1
"At Pontypool , the collision between a precise , scientific industry and a diffuse , unscientific local suspicion is painfully apparent .","[15, 16]",0
"Being an undergraduate at the time , my son naturally never considered actually residing in the house .","[10, 11]",0
"Penelope glared at her , turning an ungraceful scarlet , but Mrs Huntley held her ground .","[5, 6]",0
It is also relevant to point out here the work of the Health and Safety Executive in developing techniques for quantitative risk assessment ( Health and Safety Executive 1989 ) .,"[17, 18]",0
"But the structure and functioning of grinding or chewing teeth in other mammals , in which opposing teeth co-operate in action , and which can be matched in extinct , unrelated mammals , is a much more subtle matter , involving detailed studies on the operation of living dental systems to help elucidate the functioning of fossil ones .","[4, 5]",0
"What is clear , however , is that monitoring is rarely a simple exercise , that the time-scales of the sponsors of monitoring and environmental research are rarely long term though most science is inevitably of this nature and that the increasingly multinational nature of such work necessitates a degree of management not always present in local or nationally based schemes .","[51, 52]",0
Well they half upstairs straight away .,"[0, 1]",0
"But my guess is early retirement too , unless you 're prepared to go back to divisional work .","[11, 12]",1
We have now collected a good number of formulae which will serve us well in the following sections .,"[8, 9]",1
A second approach is to frame the law in such a way as to make it clear that the court should make a moral judgment on the gravity of the defendant 's conduct .,"[30, 31]",0
So many places Barry are going down,"[5, 6]",1
Hobeika and Jamei ( 1985 ) describe the MASSeVACuation ( MASSVAC ) simulation software designed to analyse and evaluate traffic evacuation plans given a natural disaster in an urban area .,"[22, 23]",0
Holt does not want children to be obliged to take on any of these responsibilities and he manages to make his point by concentrating solely on the rights so that he can remark :,"[17, 18]",1
Neighbourhood watch . .,"[1, 2]",1
"Yeah I know , they were n't very long series was it ?","[8, 9]",1
The trouble with all the views which we have looked at is that they tie the notion of autonomy firmly and solely to that of knowledge interpreted in either a broad or narrow sense .,"[9, 10]",1
"The objectives of the new agency would be to assist the Community and the Member States to achieve the goals set out in the Treaty of Rome and in successive environmental action programmes ; it must also , however , be seen in the context of the European Council 's adoption on 2 December 1988 of the Rhodes Declaration on the Environment and the environment chapter in the Single European Act which comes into effect in 1992 .","[65, 66]",0
He should be able to pick and choose .,"[7, 8]",0
"He was reaching-for the blue directory when Anne came back with Abigail in her arms , so Adam took her and carried her back to bed himself and tucked her in and kissed her .","[14, 15]",0
Oh that 's get his permission for nothing !,"[5, 6]",0
PEOPLE tend to look vague when you mention Poitou .,"[4, 5]",1
"In the first of a monthly series , Michael Jackson hunts in vain","[6, 7]",0
"While criticized by many on the grounds that it had few ‘ teeth ’ and represented a compromise between the DoE and all other departments ( notably those of Agriculture and of Transport ) , it was none the less a major achievement .","[41, 42]",0
"Oh I hate those things , personally , but still , there we are .","[4, 5]",1
"Mhm , you could pawn those .","[4, 5]",0
Four of the absentees suffered the squirming discomfort of being among the Welsh squad .,"[7, 8]",1
‘ She 's the best I could get … ’,"[7, 8]",0
"Could finish off the UK vehicle division , ’ he said forlornly , ‘ and Don Peters , ’ he added , shaking his head .","[1, 2]",1
"Since 1986 Rytasha has broken awayfrom her guru and set up on her own with a charity called Food Relief International , which raises money from the fiercely competitive matrons of Palm Beach and distributes it to the starving people of Bangladesh .","[27, 28]",0
eighteen months on the model circuit had eliminated all trace of her former Somerset accent .,"[9, 10]",1
"In the forefront of this scene flutters the dress , incongruously vibrant despite its suggestion of loss .","[11, 12]",1
"A hazard is a threat which , given a set of circumstances , may become translated into a realized event .","[14, 15]",0
"Discourses on punishment and dictionary definitions of the term clearly specify the central feature of punishment as being the infliction of pain rather than the loss of liberty per se ( Hudson , 1987 ) .","[25, 26]",1
"There was no service in London , with all 71 stations and 455 vehicles off the road .","[10, 11]",0
"From a distance we see Tepilit , walking steadily towards Ol Doinyo Lengai with his animals .","[10, 11]",0
‘ He 's already co-ordinating the regional plans to provide a world picture .,"[12, 13]",1
I want raisin .,"[1, 2]",0
I was guilty because he was nearly killed .,"[2, 3]",0
"Of course , this last point does not show that there is no link between parent-child relations and crime and delinquency .","[16, 17]",0
"Shame about that bungalow next door but one , cos that 'd be a nice bungalow but it 's not very lovely they do n't look after it very well .","[29, 30]",0
"In parliament he was wont to abandon an argument half-completed if he sensed that his point had been made ; the speeches that appear in Hansard were touched up by his staff , and his speeches in the country were given to the press in advance .","[23, 24]",1
If I want it spread around .,"[4, 5]",1
Did it go bonk ?,"[2, 3]",1
Party organization provided the easiest advances because it was the only area entirely under the party 's control .,"[11, 12]",1
"So , although it is possible to conceive of any event as an incarnation of the totality , insofar as it must itself make up a part of that totality in its determination , unlike the case of the boxing match , where we can define the overall entity ‘ boxing ’ , it still remains unproven that an overall entity , ‘ History ’ , can be said to exist at all .","[26, 27]",1
We just assumed that certain charge carriers moved with certain velocities .,"[9, 10]",0
This contribution also indicates the wide variety of groups that are involved in monitoring environmental change and draws attention to the role that the European Community is increasingly playing in co-ordinating these efforts .,"[3, 4]",1
"Other broad hints as to the date are inserted with a comical lack of subtlety : ‘ My God , darling , have you heard ? ’ exclaims Francis 's mother one day as she greets him , ‘ Czechoslovakia .","[11, 12]",0
"The currents , on the other hand , do not cancel because they represent opposite charges moving in opposite directions ( remember , minus one times minus one is equal to plus one ) .","[10, 11]",1
"Derived from satellite imagery at comparatively low resolution , predicted yields for different crops in different nation states become of commercial value .","[2, 3]",0
"We park in the underground car-park , catch a special lift to the fifth floor and walk across the corridor into a special conference room . ’","[13, 14]",0
‘ Do n't they realise they 're playing with political dynamite ?,"[4, 5]",0
"We may want to count numbers living within plumes , circles of fixed radius , buffer zones and so on .","[13, 14]",0
"in a defensive posture , eyes searching the stacked containers , trying to probe the black , jagged recesses between them .","[17, 18]",1
""" You could read it another way , "" said Alexander , interested now , "" you could read the pears as androgynous in themselves , as partly male . ""","[3, 4]",1
"Thus , while almost all scientists are — at the time of writing — convinced from the evidence that change in climate is under way and that regional effects may be much greater than the global average , the magnitude of the latter is now thought likely to be about half of what was predicted only 5 years ago .","[45, 46]",0
"Drifting between grassy polders to which farmers have to ferry their cattle in punts , or following leafy twisting lanes marked only by rusty signs proclaiming the ‘ Venise Verte ’ , you 're in an all-green , mysteriously silent world ; only the occasional fisherman , twitching his rod above the algae-smothered waters , disturbs the stillness .","[53, 54]",0
Although much of the fine detail can be seen most of the tissue of the leaf is destroyed .,"[1, 2]",0
"Their fossil remains seem to occur with other animals and plants , which are generally accepted as terrestrial .","[15, 16]",0
"‘ Oh yes , ’ Paula said , brimming with suppressed excitement .","[8, 9]",1
Aspects of these measures are considered further on in the chapter .,"[0, 1]",1
"Israel 's reaction , however hostile , could only further our cause .","[5, 6]",1
"The only house to his left was the old Victorian rectory , a square , red-brick building , incongruous behind its struggling hedge of rhododendron and laurel .","[24, 25]",0
"Madame Mattli might be a stickler for detail , with a generous helping of the artistic temperament which kept her tight-coiled as a spring and which would explode into frenzy if the smallest detail was not as it should be , but she also had a kind face and deep perceptive eyes .","[0, 1]",0
"Sweetman paused again , this time to light a long pale blue cigarette with a slim gold lighter .","[9, 10]",0
"Its corollary , whereby praxis becomes determining history , he called the ‘ practico-inert ’ , by which he meant the material circumstances that have themselves been created by previous praxes and which form the conditions for new praxis .","[22, 23]",0
It has Colchester oysters .,"[2, 3]",0
"He fearlessly attacked convention , which caused problems when he pitched into established reputations .","[10, 11]",1
‘ You 're a twin ? ’,"[4, 5]",0
"As Gilda held out her glass to be refilled , she added reflectively , ‘ Although you seem more lonely than horny .","[1, 2]",0
"Meanwhile , in many parts of the country , a problem as old as cities themselves — tension between cultural groups , between earlier immigrants and newer ones , between black , brown , and white , and ( increasingly ) between large sections of urban youth and the police — came to be identified as the key inner-city issue .","[27, 28]",0
"John McLeish was in his office , Saturday or no Saturday , telling himself he needed to catch up on the paperwork .","[17, 18]",1
"It would also be necessary ‘ to smash the decrepit , effete constitution that allows a minority to capture power , and then use it ruthlessly in the interests of the privileged few ’ .","[23, 24]",1
"Oh dear , yeah that was my fault , sorry now if you have my plate then you wo n't have any trouble with that erm , what","[15, 16]",0
In his last chapter in the book he claims he did a a beam me up scottie business and,"[6, 7]",0
"This remark was overheard by Adam as , in pale blue shirt and jeans , he sauntered through the door .","[9, 10]",1
"But after 10 years of Tory rule , he had had enough of that approach to politics .","[11, 12]",1
"Oh I know , but I mean sort of there , I do n't know she would actually when it comes to it , but if we see her up there cos we can do the","[6, 7]",0
"No great skill or intellectual effort is required , which is one way of saying that the human operator is being under-used , but the purpose of a routine is usually to avoid common human error such as omitting a step or reversing steps .","[32, 33]",1
Does that lead,"[2, 3]",1
"The importance of this debate can be explained , partly , by the political capital which the Opposition could make from linking the social and economic malaise of the country at large with violent street disturbances .","[19, 20]",1
I thought she was going to be meeting him next weekend then ?,"[1, 2]",0
Arising from the evidence in the literature and from our empirical studies at Chelsea College it is now possible to offer a model which is compatible with all the evidence and which also has considerable predictive potential .,"[6, 7]",0
The result is excessive reliance on rumour and continuous speculation which is not only time-consuming but is also highly deleterious in morale terms .,"[8, 9]",1
"New Pegasus 109 Green Lanes , N16 ( 226 5930 ) Pub which has gone through several incarnations , most recently known as Chas'n'Dave 's .","[17, 18]",1
"The hole in the head , ai n't you ?","[1, 2]",1
"Flow patterns and Ohm 's law ( J , E , D )","[0, 1]",1
"Last week he promised to supply us with a written explanation of the way his company had treated Debbie , but it never arrived .","[13, 14]",1
"We walked past a tanker where a huge man named Andy Matthews was pumping vinyl acetate into a 10,000-gallon vat , wreathed in its sweet , sickly smell : ‘ I 've been here two years , ’ he said .","[24, 25]",1
"The major question thus always remains unanswered in the Critique : every time that Sartre announces that he is about to proceed with the fundamental problem of how History can be a totalization without a totalizer , he turns back to a previous , more easily intelligible stage on the way .","[5, 6]",0
A second approach is to frame the law in such a way as to make it clear that the court should make a moral judgment on the gravity of the defendant 's conduct .,"[14, 15]",1
‘ They 're not back then ? ’,"[4, 5]",1
Very well oiled runners on those er,"[2, 3]",0
Mm .,"[0, 1]",0
"However , significant resources are also being made available by the private sector where there is no immediate commercial gain : thus IBM UK Ltd has donated £3.5m. of computing equipment to UNEP and IBM in general is actively supporting other R&D which can be expected to facilitate ‘ sustainable development ’ : IBM Europe , for instance , has invested $16m. in its Bergen scientific centre to make it the focal point for the company 's environmental modelling and a centre for information on the environment and sustainable development .","[39, 40]",0
"The maintenance section should indicate what , if anything , the operator is expected to do and the symptoms which indicate that more specialist maintenance skills are required .","[2, 3]",1
‘ The Palestinian national movement inside and outside the occupied territories is an organic whole ’ PHOTOGRAPH : DAVID SILLITOE,"[2, 3]",0
Do you want a straw mum ?,"[4, 5]",0
"Second , it would consolidate the image and essence of the Intifada as a constructive , not a destructive , force .","[8, 9]",1
"The article concludes with an affirmation of the disciplined but non-punitive character of current probation work and argues that , to successfully protect the public and reintegrate offenders into the community , the probation officer 's employment of established social work knowledge , skills , and values is a strength not a weakness .","[49, 50]",1
"A great many crocodile tears were shed , for , since Unionists had such an elevated view of the principle of leadership , they were unable to accept that they had just driven their own leader from office .","[11, 12]",0
"Various aspects of the CORINE project have been described in papers by Rhind et al. ( 1986 ) , Wiggins et al. ( 1987 ) , Briggs and Martin ( 1988 ) , Briggs and Mounsey ( 1989 ) and CEC ( 1990c ) .","[8, 9]",0
"In the first group session the counselling method is registered in the course tutor 's notes ( Menary , 1986 ) by the explanation : ‘ This session aims to get participants to consider the subject of alcohol in ways they had not thought of in the past ’ ( p. 3 ) .","[12, 13]",1
"THE ARCHBISHOP of Canterbury , Dr Robert Runcie , exchanged a symbolic kiss of peace with Pope John Paul II yesterday at a mass attended by thousands in St Peter 's Square , Rome .","[9, 10]",1
"The converse case — the effect of physical climate changes on biogeochemical processes — is also of obvious importance : changes in annual averages and cycles of temperature and precipitation , together with the probabilities of extreme events such as prolonged droughts or frosts , are major determinants of terrestrial ecosystem type , at least in areas largely unaffected by human activity .","[15, 16]",0
Pursuing legal action would have cost them money they did n't have ( unless it meant selling their house which was not an option ) but doing nothing left them with the feeling that justice was n't being done .,"[5, 6]",0
"Although collective property auctions take place regularly in London ( often primarily for investors rather than house-hunters ) , in country areas the more typical auction will be just for one house , and as likely as not will take place in a nearby pub or village hall .","[46, 47]",0
The manager 's attitude shows why they are champions .,"[1, 2]",0
"Its most surprising room , covered from ceiling to floor in 17th-century paintings , should be a salon or library ; instead , a dotty stone bathtub was set into one wall at a later date by a lady called Charlotte .","[19, 20]",0
The trouble with all the views which we have looked at is that they tie the notion of autonomy firmly and solely to that of knowledge interpreted in either a broad or narrow sense .,"[14, 15]",1
‘ The difficulty is that Perry does everything that bit better than Tristram .,"[9, 10]",1
"Yet others have argued that the unrest can be seen as a symptom of the breakdown of law and order in British society ( Gaffney , 1987 ; Hall , 1987 ; Keith , 1987 ) .","[12, 13]",1
For most systems the manual is best divided into parts as indicated in Table 1.17 .,"[9, 10]",1
"If he had taken his own rule seriously , he would have found out that DRG has a very modest self-service canteen at its Bristol head office .","[3, 4]",1
We 're not gon na change anyone 's mind .,"[8, 9]",0
You look so beautiful .,"[1, 2]",0
‘ Someone will see the light under the door . ’,"[1, 2]",0
"Yeah , still Natalie to learn , the way , how I look at it .","[8, 9]",1
And then when you look at it er you can recall then,"[10, 11]",1
"Under these conditions the motion of the particles is fairly complicated , and of course our model is unable to predict the detailed behaviour of the particles .","[23, 24]",1
"The only , the only er thing I complained about with you is , is the butter .","[6, 7]",1
"Just before five o'clock , when the business session had ended and the afternoon was still hot , quiet , and heavy with languor , Buzz left to get some tea .","[23, 24]",0
"yeah well divisions , okay , so it 's twenty one shared by say , if that 's one , two , three , four , five , six int it ?","[11, 12]",1
This contribution also indicates the wide variety of groups that are involved in monitoring environmental change and draws attention to the role that the European Community is increasingly playing in co-ordinating these efforts .,"[15, 16]",1
"Such images were reworkings of arguments already used about Toxteth in 1981 and Brixton in 1981 , but they were used more widely than in 1980–1 .","[1, 2]",1
"Ideally one could construct a model of the fossil to test out these various functions in experiments , but the number of examples where the analysis has been pursued this far are limited .","[10, 11]",0
He glanced at the paint pot and brush that I was still holding .,"[1, 2]",0
"Penetrating her sleep she had heard the faint click of the door latch , and then the familiar squeak of the hinge as the door to her room slowly opened .","[28, 29]",0
"I mean , it was just the words they were using , I mean oh It makes you cringe , oh and then that er girl oh she 's done quite a few things recently .","[16, 17]",1
"Smile , you 're on candid camera !","[5, 6]",1
"Alternatively , it may be able to muster enough support from SeaCo shareholders to halt the current disposal of assets by Mr Sherwood for its bid with Stena to be fully considered .","[5, 6]",1
He wondered if Rufus had children and if so did he worry about them coming to terrible harm the way Adam worried ?,"[19, 20]",1
‘ They wo n't plan to supply the US market from imports .,"[6, 7]",0
"If by 1945 Merleau-ponty had here already indicated the historical basis for what was to become Sartre 's project in the Critique , the theoretical problem that followed was how to unite orthodox Marxist concepts of economic determinism and historical necessity with the individualism of Sartre 's earlier work , that is the existentialist notion of the authentic self and the possibility of choosing one 's own freedom : how to relocate human practice within historical determinism , to reconcile the individual with the social , the idea of agency with that of necessity , or freedom with history ?","[75, 76]",0
"Against Chamberlain it was remembered that he was a Liberal Unionist ( as was Lansdowne , who led the Unionists in the Lords ) and that he had not been entirely loyal to Balfour since the referendum pledge .","[17, 18]",1
"If one person chooses to cause serious injury to another , it should be presumed that he or she realizes that there is always a risk of death , and such cases show a sufficiently wanton disregard for life as to warrant the label ‘ murder ’ if death results .","[38, 39]",0
Discussion of services to individual children also took place .,"[2, 3]",0
Usually the slightest whisper travelled like jungle drums through the world of fashion .,"[6, 7]",1
Way of the World : Farming notes,"[0, 1]",1
half side each or,"[1, 2]",0
"He also used Law himself to impress editors who were on less familiar terms with Fraser , as with Marlowe of the Daily Mail , and Law took a direct interest in negotiations with the most difficult of all the Unionist editors , J. L. Garvin of the Observer .","[45, 46]",0
Eight point one of a second !,"[1, 2]",0
"Well I mean , January","[0, 1]",0
Choke up at The Price Of Fame : ‘ I give ‘ em everything and they stick a knife in my back . ’,"[21, 22]",1
"Nowadays the problem is quite the reverse : medical science is generally able to determine whether D's conduct caused the death , and innovations such as life-support machines mean that life can be prolonged for months and years in some instances .","[35, 36]",0
"The issue of drugs provided an everyday image , already a national issue through saturation media coverage and public debate , around which the police , the Home Office , and other institutions could depoliticize the riots .","[36, 37]",0
"The final interview entails a personalized review of the course , as well as the formulation of a follow-up plan to be undertaken with the offender 's supervising officer .","[15, 16]",1
"So , although it is possible to conceive of any event as an incarnation of the totality , insofar as it must itself make up a part of that totality in its determination , unlike the case of the boxing match , where we can define the overall entity ‘ boxing ’ , it still remains unproven that an overall entity , ‘ History ’ , can be said to exist at all .","[23, 24]",1
I wonder if Hopa will get out of that ?,"[1, 2]",0
"The major question thus always remains unanswered in the Critique : every time that Sartre announces that he is about to proceed with the fundamental problem of how History can be a totalization without a totalizer , he turns back to a previous , more easily intelligible stage on the way .","[12, 13]",0
"And now he was passing a second and more dilapidated pillbox and it struck him that the whole headland had the desolate look of an old battlefield , the corpses long since carted away but the air vibrating still with the gunfire of long-lost battles , while the power station loomed over it like a grandiose modern monument to the unknown dead .","[60, 61]",1
"Of course , one can not be adamant about whether they merit the label ‘ murder ’ , because that is a question of drawing the line between murder and manslaughter , which is not susceptible of any precise resolution .","[28, 29]",0
The aim is to analyse a problem which economic growth alone has failed to cure — and to consider possible new forms of public action .,"[18, 19]",1
"He was very nearly as tall as her , but she put an arm under his shoulders and supported him to the untidy room which served as the stable office , calling to one of the stable girls to take over the class .","[42, 43]",0
"‘ It may seem a little odd for prison staff to be looking at their prisoners as customers , but they are the direct consumers of our service , ’ explained Mr Stephen Twinn , prison director , who spent 23 years in the public sector at various grades of prison governor .","[12, 13]",1
She is the child of this paper unless I indicate otherwise .,"[9, 10]",1
"The convex , middle part of the thorax contained the musculature that operated the appendages ( which , as usual , are not preserved ) , and the relatively large volume of this region shows that the musculature was powerful .","[30, 31]",0
"‘ People like me , who 've worked their guts out to expand the business while the militant bastards have been working their guts out to destroy it . ’","[18, 19]",1
I 'll get some tables up with erm,"[2, 3]",1
"Since we are not yet able to predict all the interactions which may be important in a study of environmental problems , collecting potentially useful data as well as those believed central to the problem under study is often wise ;","[36, 37]",0
"The couple still maintain close links with local schools , where they spend hours researching , sketching and absorbing jokes .","[12, 13]",1
‘ Put your head close so that I can whisper .,"[9, 10]",0
A cheapskate liar and womanizer .,"[4, 5]",0
"According to Shepherd these users share a common need for up-to-date information on the amount , capacity and condition of urban land , transport networks , utilities , hospitals , schools and other major communal facilities .","[35, 36]",0
Size provides a cushion to the vicissitudes of markets but it creates other problems .,"[3, 4]",1
"An example is that on leukaemias , managed by the Leukaemia Research Fund Centre in Leeds ( Alexander et al. 1989 ) .","[17, 18]",0
"The doctors point out in the British Medical Journal that , though crack dependency is not a direct risk factor for Aids , prostitutes ‘ trying to maintain expensive crack habits may be tempted into unsafe sex practices … which in turn may lead to an increase in the spread of Aids ’ .","[2, 3]",1
This chapter deals with the approach of the criminal law to behaviour which causes or risks causing death .,"[15, 16]",1
"In the past we have had cup walks , not runs . ’","[7, 8]",1
The Pope said : ‘ Events in recent years have seriously aggravated the differences between us . ’,"[7, 8]",0
"Marriott was the chirpy Cockney sparrer who lead The Small Faces , who performed that strange pigeon-toed shuffle on Top of the Pops and wrote ‘ Lazy Sunday Afternoon ’ .","[19, 20]",1
MORE than 800 Lloyd 's of London members on syndicates managed by the loss-making Gooda Walker agency have failed in their legal attempt to prevent Lloyd 's and members ' agents from drawing down their funds .,"[9, 10]",0
It does not matter if the cartoon is insulting to men .,"[6, 7]",0
"In contrast , boys seem to have a firmer self-identity and a clearer ambition showing more insight in response to sentence stems such as ‘ My main problem is … ’ and ‘ He/she felt proud that … ’ .","[14, 15]",1
"For example , on high policy common opinion said that there was nothing for it but to stay in the ERM .","[17, 18]",1
I voted for this government because they said they were n't going to go in for that sort of rubbish .,"[7, 8]",0
"Lacking a goal that might have altered its chemistry , it remained a matter of dull physics .","[8, 9]",1
Health needs to develop and alter . ’,"[5, 6]",0
The picture painted by the Commission 's report on inner London is as gruesome as any ever presented ( and is itself revealing of common prejudices in its choice of indicators of deprivation ) :,"[13, 14]",0
"He was reaching-for the blue directory when Anne came back with Abigail in her arms , so Adam took her and carried her back to bed himself and tucked her in and kissed her .","[17, 18]",0
"‘ I know that 's what Mueller 's always wanted , but Nate and the Executive Committee would never fall for that bloody empire-building game !","[22, 23]",1
On the other hand you have a whole generation of TV watchers that does n't really know the rules .,"[15, 16]",0
"This leaves the Energy Secretary , Mr John Wakeham , with two options : he can either agree to underwrite any cost escalations in nuclear handling costs after privatisation , or he can swallow his pride , and pull all nuclear plant out of the impending sale .","[40, 41]",0
"While telecottages should become self-financing once established , they do need initial subsidy .","[4, 5]",0
It 's not very heavy Really to start a truss that 's,"[4, 5]",1
"He seemed a genial and indestructible landmark in the history of American music , in spite of defective hearing which had bothered him since the late Seventies .","[21, 22]",1
"Delaney pulled the curtain across , covering Forster who cut a small slit in the opaque green plastic , widening it to give himself a better field of view .","[19, 20]",0
‘ I do n't want to go back to Mrs Gutermann 's .,"[10, 11]",0
A lot of the argument among the authorities on these animals is about the equivalence or otherwise of certain bones in dinosaurs and bird skeletons ( and particularly the Jurassic bird Archaeopteryx ) ; this makes for rather dry reading for the layman .,"[38, 39]",1
"Not for the first time this season their defence had been found wanting and Oldham exploited the weaknesses to the full , owing a special debt to the inspiration and tireless running of Henry and Milligan .","[8, 9]",1
But she had given up all hope of Joss Barnet returning that evening and nothing else in the world mattered .,"[18, 19]",0
This should be followed by a separate section on how to set the system up in the first place and how to check that it is working properly .,"[3, 4]",1
"So in the supply of information to newspapers predisposed to support the party , much was achieved merely by employing a specialist .","[8, 9]",1
Over the last 20 years or so a large theoretical literature has been developed to provide tools for the solution of many problems associated with emergency planning ( Kolesar 1981 ) .,"[19, 20]",1
This is done by finding areas of high rainfall and parishes with high sheep populations .,"[10, 11]",0
"To her , the long summer days had stretched ahead , world without end .","[9, 10]",1
"Thought oh this is nice it erm it it had n't got a separate kitchen , it was sort of like a kitchen diner","[23, 24]",1
This equation can be further simplified to formula by choosing ( in the physicist 's jargon this is called choosing the gauge ) formula .,"[7, 8]",1
By 1988 Field End had been joined by another specialist children 's respite care unit at Leigh Road .,"[16, 17]",0
"And beyond , green grass and geraniums like splashes of blood .","[8, 9]",1
"’ With no trace of a smile or a blush the baroness quickly corrected herself — ‘ an irrigation system ’ — but the slip was a telling one , and I 'm sure they would have appreciated it in Bangladesh .","[27, 28]",0
"There was a field of poppies and corn which reminded him only of small and large , faded and ghostly versions of Van Gogh 's "" Harvest "" which he had seen repeated in endless hospital corridors , waiting rooms , school offices .","[35, 36]",0
Duties and responsibilities are not merely available to a citizen ; they are an integral part of being a citizen .,"[14, 15]",1
